FN1_1,FN1_2,FN1_3,FN1_4,FN1_5,FN1_6,FN1_7,FN1_8,FN1_9,FN1_10,FN1_11,FN1_11_1,FN1_11_2,FN1_11_3,FN1_11_4,FN1_13,FN1_13_1,FN1_14,FN1_15,FN1_16,FN1_17,FN1_18,FN1_19,FN1_20,FN1_21,FN1_21_1,FN1_22,FN1_22_1,FN1_22_2,FN1_23,FN1_24,FN1_24_1,FN2_1,FN2_1_1,FN2_2,FN2_2_1,FN2_3,FN2_3_1,FN2_3_2,FN2_3_3,FN2_3_4,FN2_3_5,FN2_4,FN2_5,FN2_5_1,FN2_7,FN2_8,FN2_9,FN2_10,FN2_10_1,FN3_1,FN3_2,FN3_2_1,FN3_2_2,FN3_3,FN3_4_1,FN3_4_2,FN3_6,FN3_7,FN3_8,FN3_10,FN3_10_1,FN3_11,FN3_11_1,PERF_12M
423622.0,140622.0,282850.0,140772,105622.0,0,0,0,0,0,206019,236099,0,0,0.0,564244.0,514653.0,18597.0,0,0,0,1400,19997.0,0,0,0,630111.0,0,0,630111.0,630111.0,608805.0,1198350.0,1617438.0,462272.0,736078.0,628127,107951,127557,0,0,0,1007,107951,127557,36172,566,143557.0,132109,-229637,0,0.0,0,0,100.0,999,0,0.0,130883,114824.0,93.8,529244.0,405025,-57844,1
348602.0,172347.0,12873.0,335729,2427.0,0,0,0,0,0,5513,390,0,149580,0.0,520949.0,565702.0,691827.0,319204,321214,168114,9449,701276.0,51000,113330,164330,-9367.0,0,0,103963.0,154963.0,151877.0,240879.0,365436.0,145767.0,95112.0,163291,-68179,-102905,0,0,0,0,-68179,-102905,1205,94,-67068.0,-67057,-111518,0,0.0,0,0,0.0,0,0,203.85,-66933,-68305.0,67.38,351029.0,-343225,313173,1
252894.0,235752.0,252894.0,0,32732.0,0,0,0,0,0,238644,106524,0,0,0.0,488646.0,410948.0,1186615.0,830491,134576,133853,-691184,495431.0,277000,0,277000,-182428.0,0,0,-182428.0,94572.0,170891.0,4444153.0,6143668.0,3328742.0,1115411.0,708012,407399,2116607,0,0,0,30863,407399,2116607,40,33649,373790.0,308667,555680,0,0.0,0,0,3.6,30986,0,-65.86,281523,346736.0,58.45,285626.0,-933721,118096,1
234771.0,235858.0,234771.0,0,221200.0,0,0,0,0,0,131792,62578,0,0,0.0,470629.0,411793.0,154289.0,28593,319635,788,287375,441664.0,50000,0,50000,26498.0,0,0,26498.0,76498.0,71158.0,283970.0,342744.0,53554.0,230416.0,226466,3950,-16312,0,0,0,2244,3950,-16312,8696,2062,10584.0,10383,12099,0,0.0,0,0,7.26,2238,0,53.0,10481,4093.0,96.89,455971.0,80482,42708,1
435742.0,14447.0,424546.0,11196,43.0,0,0,0,0,0,12539,17444,0,0,5360.0,450189.0,427784.0,10113.0,0,257343,0,270332,280445.0,200000,0,200000,31430.0,0,0,31430.0,231430.0,194588.0,21141.0,136850.0,0.0,21141.0,54638,-33497,1063,0,0,0,2641,-33497,1063,2560,2753,-33690.0,-34789,3382,0,0.0,0,0,100.0,2731,0,15.72,-36148,-32439.0,96.8,435785.0,425629,29132,1
437352.0,3000.0,344986.0,92366,0.0,0,0,0,0,0,249150,188991,0,0,0.0,440352.0,145634.0,211295.0,8837,80424,167424,71295,282590.0,48000,0,48000,74577.0,0,0,74577.0,122577.0,121637.0,1896597.0,1382889.0,1363469.0,533128.0,234773,298355,218751,0,0,0,2865,298355,218751,6345,2997,301703.0,255762,237007,0,0.0,0,0,23.55,2722,0,155.37,252144,256906.0,99.32,437352.0,226057,36847,1
393753.0,38001.0,309755.0,83998,0.0,0,0,0,0,0,257090,298098,0,0,0.0,431754.0,422959.0,424746.0,282635,325199,133406,46588,471334.0,100000,0,100000,-40141.0,0,0,-40141.0,59859.0,61757.0,3873435.0,3288189.0,3757609.0,115826.0,84277,31549,61127,0,0,0,6557,31549,61127,15261,7354,39456.0,33960,96160,0,0.0,0,0,2.26,6524,0,-40.14,26967,27020.0,91.2,393753.0,-30993,181089,1
361160.0,48189.0,361160.0,0,33189.0,0,0,0,0,0,367366,2727738,0,0,0.0,409349.0,342370.0,122354.0,100000,100000,0,-355,121999.0,50000,0,50000,216613.0,0,0,216613.0,266613.0,205956.0,1290761.0,1249810.0,1133612.0,157149.0,167031,-9882,54571,0,0,0,1390,-9882,54571,11132,989,261.0,-5691,-10255,0,0.0,0,0,1.37,1389,0,433.23,-7163,-2484.0,96.34,394349.0,238806,90636,1
293132.0,84187.0,267649.0,25483,8137.0,0,0,0,0,0,0,397412,0,0,47049.0,377319.0,343397.0,15595.0,8676,28558,0,20035,35630.0,201000,0,201000,91878.0,0,0,91878.0,292878.0,394718.0,433825.0,690017.0,325748.0,108077.0,85260,22817,119525,0,0,0,500,22817,119525,6035,533,28319.0,26235,58929,0,0.0,0,0,5.45,500,0,45.71,31984,22356.0,79.84,301269.0,277537,-49775,1
227601.0,123213.0,168544.0,59057,0.0,0,0,0,0,0,53519,70842,0,0,0.0,350814.0,102075.0,256570.0,183563,300000,4763,119698,376268.0,50000,0,50000,-65502.0,0,0,-65502.0,-15502.0,38770.0,719760.0,654047.0,492828.0,226932.0,229195,-2263,-17415,0,0,0,5814,-2263,-17415,1588,7156,-7831.0,-7835,-16871,0,0.0,0,0,3.09,5855,0,-131.0,-13619,-1051.0,64.88,227601.0,-28969,155187,1
225604.0,70375.0,225604.0,0,29400.0,0,0,0,0,0,34554,34615,0,0,0.0,295979.0,272705.0,66071.0,0,0,33597,0,66071.0,100000,0,100000,162196.0,0,0,162196.0,262196.0,245192.0,364711.0,370454.0,241493.0,123218.0,110260,12958,204436,0,0,0,0,12958,204436,799,79,13678.0,13270,14547,0,0.0,0,0,-77777800000000.0,0,0,162.2,13272,14391.0,86.16,255004.0,159533,-225386,1
264592.0,19405.0,55280.0,209312,4107.0,0,0,0,0,0,44630,8232,0,0,0.0,283997.0,182233.0,209124.0,0,149536,0,149536,358660.0,30000,0,30000,1164.0,0,0,1164.0,31164.0,16145.0,232230.0,127258.0,147585.0,84645.0,96497,-11852,81279,0,0,0,1082,-11852,81279,186,1092,-12758.0,-12754,85362,0,0.0,0,0,100.0,1097,0,3.88,-13796,-11434.0,94.61,268699.0,55468,142855,1
177229.0,103965.0,177229.0,0,4.0,0,0,0,0,0,163042,299628,0,0,0.0,281194.0,308118.0,51417.0,41203,90000,3406,49750,101167.0,20000,0,20000,2217.0,0,0,2217.0,22217.0,7137.0,3336.0,39397.0,3463.0,-127.0,15674,-15801,191405,0,0,0,2630,-15801,191405,3448,2713,-15066.0,-20580,-20078,0,0.0,0,0,6.28,2759,0,11.09,-22818,-20720.0,63.03,177233.0,125812,86654,1
171991.0,21732.0,171991.0,0,5732.0,0,0,0,0,0,215977,135810,0,0,0.0,193723.0,221113.0,72619.0,16619,67006,3321,50387,123006.0,9000,0,9000,12376.0,0,0,12376.0,21376.0,-12349.0,30083.0,330907.0,0.0,30083.0,85664,-55581,14751,0,0,0,843,-55581,14751,63645,879,7185.0,7184,390,0,0.0,0,0,4.83,843,0,137.51,6026,-52542.0,91.74,177723.0,99372,55853,1
121849.0,64351.0,76207.0,45642,10242.0,0,0,0,0,0,10128,55358,0,28159,0.0,186200.0,228184.0,86483.0,53525,403824,15751,351892,438375.0,161000,777190,938190,-806185.0,0,0,-28995.0,132005.0,133315.0,299873.0,304028.0,261484.0,38389.0,278304,-239915,168842,0,0,0,6162,-239915,168842,794,10566,-249687.0,-241518,86307,0,0.0,0,0,10.01,5955,0,-18.01,-248112,-231098.0,70.94,132091.0,35366,397498,1
115631.0,50032.0,40952.0,74679,10054.0,0,0,0,0,0,24113,14693,0,1590,0.0,165663.0,198155.0,147716.0,123637,125996,12989,4549,152265.0,16000,0,16000,10329.0,0,0,10329.0,26329.0,21185.0,554194.0,515052.0,484060.0,70134.0,119788,-49654,-16522,0,0,0,171,-49654,-16522,1411,257,-48500.0,-48499,-81805,0,0.0,0,0,0.14,171,0,64.56,-48657,-49814.0,75.87,125685.0,-32085,121948,1
55734.0,22976.0,55734.0,0,0.0,0,0,0,0,0,38706,27334,0,0,0.0,78710.0,112776.0,64974.0,0,38480,28565,38480,103454.0,50000,0,50000,-60855.0,0,0,-60855.0,-10855.0,158157.0,285286.0,422943.0,53107.0,232179.0,128718,103461,86179,0,0,0,4126,103461,86179,3868,4706,102623.0,101482,137460,0,0.0,0,0,100.0,3923,0,-121.71,97102,102190.0,70.81,55734.0,-9240,23728,1
9253712.0,20473984.0,9245854.0,7858,2470740.0,0,0,0,2399362,0,6066194,9241192,0,0,17826008.0,29727696.0,29526814.0,17055377.0,3998649,3820061,0,388598,17443975.0,4896000,0,4896000,4339711.0,0,593105,4339711.0,9828816.0,9144025.0,17142100.0,13753600.0,0.0,17142100.0,16041111,1100989,-850419,0,0,0,123247,1100989,-850419,96430,139262,1058157.0,1049697,393927,164933,1858236.0,-1669000,-24303,2.89,119099,0,100.75,997683,1190965.0,39.44,11724452.0,-7801665,-128267,1
2825491.0,11742112.0,2726086.0,99405,11696110.0,0,0,0,0,0,109449,316756,0,5802,0.0,14567603.0,17079117.0,7424016.0,6271588,9390667,69539,3047512,10471528.0,3315000,0,3315000,-931126.0,0,0,-931126.0,2383874.0,2027551.0,2452378.0,2706247.0,796112.0,1656266.0,1098778,557488,578872,0,0,0,208316,557488,578872,251636,266688,542436.0,447751,451169,0,0.0,0,0,3.34,216814,0,-28.09,227546,451251.0,99.68,14521601.0,-4598525,9250735,1
4057274.0,6453807.0,3055631.0,1001643,4876261.0,0,0,0,0,0,145443,171531,0,0,978809.0,10511081.0,10683414.0,1550910.0,0,2278136,825635,2278136,3829046.0,50000,0,50000,9070948.0,-850000,0,9070948.0,8270948.0,6014687.0,20288923.0,19424785.0,12726852.0,7562071.0,6128883,1433188,3654316,0,0,0,43038,1433188,3654316,47621,45084,1435725.0,1035243,2373334,0,0.0,0,0,100.0,43635,0,16441.9,989149,1318159.0,84.99,8933535.0,2506364,278824,1
2994613.0,5230308.0,1812860.0,1181753,5167377.0,0,0,0,0,0,474028,643368,0,0,43000.0,8224921.0,7844394.0,2272720.0,1807898,6503351,257797,4737183,7009903.0,524000,0,524000,1998352.0,0,0,1998352.0,2522352.0,2201077.0,4329079.0,2009940.0,3007044.0,1322035.0,969136,352899,156135,0,0,0,208155,352899,156135,26160,207408,171651.0,162998,151743,0,0.0,0,0,10.48,211543,0,381.36,-62561,374371.0,99.23,8161990.0,721893,6145935,1
5235560.0,2553653.0,4797371.0,438189,2543057.0,0,0,0,0,0,3276957,2235956,0,10596,0.0,7789213.0,6648591.0,3658069.0,594000,4595000,2196079,4037353,7695422.0,50000,0,50000,1408788.0,0,0,1408788.0,1458788.0,1409543.0,27539094.0,25216246.0,24506189.0,3032905.0,1933789,1099116,-2745492,0,0,0,142878,1099116,-2745492,215079,168219,1145976.0,826101,-2096052,0,0.0,0,0,19.83,146903,0,2817.58,668660,781325.0,99.86,7778617.0,1577491,3066873,1
2664236.0,3724448.0,1458713.0,1205523,3592472.0,0,0,0,0,0,522905,702789,0,131976,0.0,6388684.0,5803711.0,3064794.0,1799300,1853295,84006,85651,3150445.0,306000,0,306000,1059552.0,0,0,1059552.0,1365552.0,1401204.0,11609824.0,10631849.0,10700180.0,909644.0,373003,536641,171565,0,0,0,118362,536641,171565,3246,112280,427607.0,371967,182651,0,0.0,0,0,6.26,120071,0,346.26,274813,556546.0,97.93,6256708.0,-400558,1374170,1
3799369.0,2452090.0,3799369.0,0,2327029.0,0,0,0,0,0,1133579,975037,0,65634,28811.0,6251459.0,5806276.0,22923854.0,6174048,6315155,13736281,985523,23909377.0,30000,0,30000,-5237796.0,0,0,-5237796.0,-5207796.0,-2526785.0,6076890.0,5157057.0,1798718.0,4278172.0,5658572,-1380400,-930424,0,0,0,540834,-1380400,-930424,80537,523435,-1823298.0,-1823466,-14120858,0,0.0,0,0,7.91,530582,0,-17459.32,-2383132,-1272141.0,98.0,6126398.0,-19124485,2570647,1
2014332.0,4098974.0,703742.0,1310590,3009605.0,0,0,0,0,0,608403,362345,0,60535,134162.0,6113306.0,5626690.0,2125438.0,463200,3394600,1381243,2962448,5087886.0,513000,0,513000,726569.0,0,0,726569.0,1239569.0,1154832.0,3826658.0,2774071.0,2866930.0,959728.0,560709,399019,247461,0,0,0,84186,399019,247461,39431,86414,352036.0,315073,146314,0,0.0,0,0,15.84,87193,0,141.63,236008,366905.0,82.18,5023937.0,-111106,3208587,1
5256257.0,679155.0,1009559.0,4246698,25750.0,0,0,0,0,0,747656,805829,0,47582,0.0,5935412.0,5819230.0,3968243.0,1753929,2278668,0,2742616,6710859.0,2074000,8629327,10703327,-8578217.0,0,0,51110.0,2125110.0,1958592.0,4796463.0,4660982.0,2871116.0,1925347.0,5661547,-3736200,1190723,0,0,0,281758,-3736200,1190723,179618,394716,-3951298.0,-3952302,-1896700,0,0.0,0,0,14.8,304749,0,2.46,-4229316,-3718585.0,88.99,5282007.0,1288014,-1459818,1
3212676.0,2310169.0,2586781.0,625895,2084480.0,0,0,0,5675,0,1524085,2574072,1607,0,0.0,5522845.0,5262338.0,327968.0,0,2718295,187444,2912757,3240725.0,483000,0,483000,2483528.0,0,0,2483528.0,2966528.0,2009807.0,4024616.0,5168317.0,3393146.0,631470.0,392422,239048,49955,0,0,0,76147,239048,49955,4027,84786,158289.0,142828,101640,0,0.0,0,0,100.0,76013,0,514.19,73930,338939.0,95.91,5297156.0,2884708,2554705,1
5035063.0,136321.0,2910848.0,2124215,36234.0,0,0,0,5734,0,1358550,1332486,0,0,0.0,5171384.0,4775235.0,2120805.0,927251,932223,545991,-17749,2103056.0,103000,0,103000,1385698.0,0,0,1385698.0,1488698.0,1260129.0,19019723.0,13816405.0,14032611.0,4987112.0,3148010,1839102,-128833,0,0,0,26427,1839102,-128833,99748,78532,1860318.0,1423465,2847350,0,0.0,0,0,2.67,25440,0,1345.34,1398160,1411766.0,98.06,5071297.0,2914258,-165303,1
4363423.0,551756.0,4212755.0,150668,300876.0,0,0,0,0,0,2555154,1409213,0,20401,0.0,4915179.0,3669443.0,3296037.0,753640,4980000,2280630,4228621,7524658.0,176000,0,176000,549881.0,0,0,549881.0,725881.0,608902.0,28682529.0,33513878.0,21962569.0,6719960.0,7173234,-453274,162605,0,0,0,74515,-453274,162605,784164,140398,190492.0,175403,109542,0,0.0,0,0,9.26,76916,0,312.43,227757,-8980.0,94.9,4664299.0,1067386,4738818,1
863273.0,4020802.0,436229.0,427044,3578890.0,0,0,0,0,0,70399,54124,0,378716,9000.0,4884075.0,3246578.0,244585.0,0,2900331,0,2950331,3194916.0,300000,0,300000,-137211.0,0,0,-137211.0,162789.0,156683.0,4004701.0,5135735.0,2101594.0,1903107.0,1566016,337091,552137,0,0,0,54000,337091,552137,162530,88806,410815.0,343683,410261,0,0.0,0,0,100.0,53825,0,-45.74,288264,268692.0,90.95,4442163.0,618688,2910090,1
2606352.0,1934112.0,1789568.0,816784,0.0,0,0,0,223500,0,1328334,1190450,0,457199,0.0,4540464.0,4964461.0,672980.0,156241,1354480,376816,1195765,1868745.0,24000,0,24000,1475453.0,0,0,1475453.0,1499453.0,1393584.0,11081193.0,12274243.0,7808387.0,3272806.0,3157934,114872,-20866,0,0,0,141945,114872,-20866,4815,149205,-29518.0,-29509,-12056,0,0.0,0,0,48.68,148207,0,6147.72,-168282,299685.0,57.4,2606352.0,1933372,1124215,1
4396650.0,129279.0,873922.0,3522728,56281.0,0,0,0,0,0,521869,267053,0,0,67599.0,4525929.0,3800455.0,766455.0,326238,3050922,382041,2730922,3497377.0,200000,0,200000,1912875.0,0,0,1912875.0,2112875.0,2066849.0,4831334.0,4733970.0,4266007.0,565327.0,544686,20641,351310,0,0,0,129316,20641,351310,7166,130262,-102455.0,-102443,22820,0,0.0,0,0,28.38,129296,0,956.44,-226861,38868.0,98.39,4452931.0,3630195,2825409,1
4415457.0,23135.0,3564603.0,850854,0.0,0,0,0,0,0,2620111,1631330,0,0,0.0,4438592.0,3686344.0,2419958.0,0,312392,2280506,312392,2732350.0,149000,0,149000,616817.0,-2050,0,616817.0,763767.0,344350.0,14622020.0,12094787.0,14253192.0,368828.0,439947,-71119,274842,0,0,0,3437,-71119,274842,67964,62645,-65800.0,-66750,-165084,0,0.0,0,0,100.0,3397,0,412.6,-17787,33682.0,99.48,4415457.0,1995499,-216056,1
3622937.0,752313.0,2318132.0,1304805,310244.0,0,0,0,0,0,1638760,3016183,0,0,380609.0,4375250.0,4088860.0,1446988.0,1250000,2176190,134255,1052991,2499979.0,385000,0,385000,1420622.0,0,0,1420622.0,1805622.0,1688062.0,9660616.0,7709550.0,8906763.0,753853.0,1152003,-398150,118480,0,0,0,92486,-398150,118480,90211,165742,-473681.0,-473827,-97204,0,0.0,0,0,6.89,92511,0,368.99,-559068,-371318.0,89.9,3933181.0,2175949,1079223,1
3971528.0,348074.0,3120915.0,850613,98882.0,0,0,0,0,0,440228,548200,0,0,0.0,4319602.0,4201007.0,1511237.0,467046,1009134,125101,577687,2088924.0,99000,0,99000,2206866.0,0,0,2206866.0,2305866.0,1578672.0,42954964.0,32273579.0,36831189.0,6123775.0,6836282,-712507,-443988,0,0,0,33468,-712507,-443988,534754,956318,-1134071.0,-1053428,-1552206,0,0.0,0,0,6.69,33496,0,2229.16,-1087920,-472313.0,94.23,4070410.0,2460291,-1427831,1
3160463.0,594905.0,2312280.0,848183,367425.0,0,0,0,0,0,1226011,1484419,0,0,162081.0,3755368.0,2661665.0,562898.0,0,1514608,390938,1514608,2077506.0,500000,0,500000,1326224.0,0,0,1326224.0,1826224.0,1834578.0,6476902.0,6234976.0,5926750.0,550152.0,460787,89365,152202,0,0,0,43111,89365,152202,34906,55795,68476.0,61470,-29589,0,0.0,0,0,100.0,44061,0,265.24,18027,82549.0,93.94,3527888.0,2597565,1424528,1
2753332.0,999446.0,1621562.0,1131770,957804.0,0,0,0,0,0,1180375,1013094,0,2921,0.0,3752778.0,3918752.0,3296955.0,2354584,2149640,62349,-131463,3165492.0,207000,0,207000,426152.0,0,2509,426152.0,635661.0,479756.0,4393107.0,5064377.0,3852140.0,540967.0,757639,-216672,1400472,0,0,0,69709,-216672,1400472,32403,93835,-278104.0,-284316,-45141,0,0.0,0,0,2.72,65757,0,207.08,-336079,-223824.0,98.89,3711136.0,-543623,1681347,1
3511602.0,71348.0,2513775.0,997827,28710.0,0,0,0,0,0,525549,1520719,0,0,0.0,3582950.0,2566217.0,301341.0,146873,942158,0,793418,1094759.0,484000,0,484000,1701271.0,0,23577,1701271.0,2208848.0,1942792.0,7429239.0,5830001.0,5152711.0,2276528.0,2371624,-95096,139535,0,0,0,41104,-95096,139535,90283,43921,-48734.0,-68992,-63550,0,0.0,0,0,21.46,40122,0,356.37,-105395,-114062.0,98.81,3540312.0,3210261,359025,1
3186936.0,342818.0,850749.0,2336187,316028.0,0,0,0,0,0,223893,59169,0,0,26690.0,3529754.0,3301473.0,825076.0,345750,1711123,260117,1470299,2295375.0,100000,0,100000,536997.0,0,0,536997.0,636997.0,544262.0,15811836.0,17375470.0,14151530.0,1660306.0,2697935,-1037629,-3191155,0,0,0,31720,-1037629,-3191155,29268,44799,-1053160.0,-1147154,-3453902,0,0.0,0,0,8.26,31138,0,537.0,-1179366,-1124842.0,99.24,3502964.0,2361860,1278310,1
2619627.0,847744.0,2619627.0,0,101313.0,0,0,0,0,0,0,397412,0,0,178335.0,3467371.0,3321612.0,344125.0,834,855,0,855,344980.0,50000,0,50000,3958772.0,0,0,3958772.0,4008772.0,3783707.0,9626563.0,6609079.0,0.0,9626563.0,3716367,5910196,18890491,0,0,0,0,5910196,18890491,39018,4291,5944923.0,4849967,-424185,0,0.0,0,0,0.0,0,0,7917.54,4847075,5122101.0,78.47,2720940.0,2275502,-1588412,1
3180286.0,244558.0,2990015.0,190271,205124.0,0,0,0,0,0,743066,1150776,0,0,0.0,3424844.0,3440414.0,559784.0,0,0,398173,0,559784.0,97000,0,97000,2775369.0,0,0,2775369.0,2872369.0,4046939.0,6605254.0,8931948.0,5417375.0,1187879.0,1073245,114634,273700,0,0,0,996,114634,273700,1009,9559,106084.0,65622,149055,0,0.0,0,0,100.0,996,0,2861.21,65094,108311.0,98.85,3385410.0,2620502,-1957050,1
2779234.0,455947.0,1889109.0,890125,422501.0,0,0,0,0,0,1363974,1409992,0,0,28446.0,3235181.0,3190387.0,1353061.0,1157661,1209852,153591,51907,1404968.0,194000,0,194000,402460.0,0,0,402460.0,596460.0,260617.0,5888021.0,6803720.0,5602812.0,285209.0,190331,94878,-78197,0,0,0,148647,94878,-78197,5778,150679,-50023.0,-50657,32974,0,0.0,0,0,11.42,149285,0,207.45,-200035,91360.0,98.97,3201735.0,1426173,737360,1
3173656.0,22829.0,2210486.0,963170,1.0,0,0,0,0,0,751494,955356,0,0,0.0,3196485.0,1833258.0,2506431.0,902500,953514,1544275,49226,2555657.0,144000,0,144000,1381238.0,0,0,1381238.0,1525238.0,1515681.0,3475193.0,2686805.0,2696717.0,778476.0,858581,-80105,-34306,0,0,0,24744,-80105,-34306,43275,35890,-72720.0,-73093,-448852,0,0.0,0,0,2.75,25499,0,959.19,-87604,-68836.0,99.29,3173657.0,667225,-55904,1
1992269.0,1196744.0,1900650.0,91619,353484.0,0,0,0,0,0,1531769,877233,0,656029,9131.0,3189013.0,3513321.0,272505.0,102114,1235679,58023,1201515,1474020.0,1017000,73155,1090155,1037596.0,0,0,1110751.0,2127751.0,2993429.0,5974821.0,4610596.0,2544145.0,3430676.0,2614027,816649,153514,0,0,0,44989,816649,153514,95793,49861,862581.0,767476,781577,0,0.0,0,0,29.87,43492,0,109.22,789798,772751.0,73.56,2345753.0,1719764,1035004,1
1740259.0,1423505.0,1728415.0,11844,1407597.0,0,0,0,0,0,1520515,2327834,0,0,6343.0,3163764.0,1938376.0,663787.0,141695,673383,345627,535983,1199770.0,1010000,0,1010000,915652.0,0,58,915652.0,1925710.0,1584048.0,5256349.0,3590135.0,4959151.0,297198.0,208507,88691,377282,0,0,0,33502,88691,377282,21839,35873,74657.0,72914,46291,0,0.0,0,0,18.81,32828,0,90.66,45402,105911.0,99.5,3147856.0,1076472,631954,1
2685389.0,421952.0,2019981.0,665408,350950.0,0,0,0,0,0,1130100,1033043,0,1,0.0,3107341.0,3225741.0,1892086.0,1660615,1520861,188279,-50897,1841189.0,300000,0,300000,665001.0,0,0,665001.0,965001.0,-47295.0,4750399.0,2551583.0,4047047.0,703352.0,821215,-117863,83208,0,0,0,7321,-117863,83208,218306,23854,76589.0,73966,79319,0,0.0,0,0,0.44,7294,0,221.67,71536,-80787.0,97.72,3036339.0,793303,1185541,1
2876981.0,77101.0,563455.0,2313526,21443.0,0,0,0,0,0,461843,583995,0,0,0.0,2954082.0,1771668.0,714491.0,0,773732,644709,773732,1488223.0,300000,0,300000,1236200.0,0,-5,1236200.0,1536195.0,2732350.0,29813973.0,28710845.0,26364155.0,3449818.0,768013,2681805,-22471852,0,0,0,15711,2681805,-22471852,65693,32713,2714785.0,-4461276,-8632398,0,0.0,0,0,100.0,16053,0,412.07,-4476321,-4497443.0,98.12,2898424.0,2162490,629771,1
2136471.0,766220.0,1456471.0,680000,116618.0,0,0,0,0,0,611450,827090,0,213519,132353.0,2902691.0,1929861.0,426494.0,354793,531447,0,193567,620061.0,570000,0,570000,726913.0,-10444,0,726913.0,1286469.0,1253358.0,4750399.0,2551583.0,4164232.0,586167.0,485377,100790,118371,0,0,0,22886,100790,118371,82981,33194,150577.0,150561,47738,0,0.0,0,0,6.35,24043,0,125.7,130539,102183.0,77.62,2253089.0,1709977,524197,1
2712136.0,121495.0,1999227.0,712909,2937.0,0,0,0,0,0,1213338,1195051,0,12000,65250.0,2833631.0,3820742.0,2052083.0,1421310,1444991,605868,-5009,2047074.0,192000,0,192000,297699.0,0,0,297699.0,489699.0,526109.0,4011814.0,654673.0,3009075.0,1002739.0,564191,438548,464061,0,0,0,44976,438548,464061,32986,51822,419712.0,413597,369200,0,0.0,0,0,3.09,45254,0,155.05,366018,432441.0,95.82,2715073.0,660053,857106,1
1682976.0,1109380.0,1124742.0,558234,819368.0,0,0,0,0,0,247993,326398,0,82876,191201.0,2792356.0,1753319.0,4701087.0,2868919,3332143,0,480133,5181220.0,150000,0,150000,800276.0,0,0,800276.0,950276.0,878502.0,5962994.0,5169759.0,3110867.0,2852127.0,1556914,1295213,1374257,0,0,0,99454,1295213,1374257,25534,105940,1214807.0,984047,818747,0,0.0,0,0,3.35,99562,0,533.52,886336,1064529.0,89.61,2502344.0,-3018111,3261842,1
2374657.0,377004.0,2208346.0,166311,6207.0,0,0,0,0,0,538472,432267,0,39826,226252.0,2751661.0,2805863.0,900442.0,398459,400000,293101,293126,1193568.0,892000,0,892000,1465135.0,0,0,1465135.0,2357135.0,2055338.0,9540729.0,7171991.0,7996978.0,1543751.0,1278312,265439,940468,0,0,0,2154,265439,940468,83591,2076,346954.0,327143,53250,0,0.0,0,0,0.54,2157,0,164.25,328931,276132.0,86.52,2380864.0,1474215,-729765,1
2485062.0,245219.0,1398647.0,1086415,115348.0,0,0,0,0,0,1143422,882614,0,0,8537.0,2730281.0,2789053.0,474763.0,0,1713462,342328,1713462,2188225.0,195000,0,195000,958796.0,0,0,958796.0,1153796.0,1137687.0,13330786.0,13534114.0,11109756.0,2221030.0,2031602,189428,1025533,0,0,0,41681,189428,1025533,191488,169416,211500.0,191012,129433,0,0.0,0,0,100.0,42637,0,491.69,192435,239394.0,95.24,2600410.0,2010299,1103047,1
2564460.0,161230.0,2531259.0,33201,122761.0,0,0,0,0,0,1309901,742671,0,0,0.0,2725690.0,1773125.0,1755015.0,718323,1037149,827590,316635,2071650.0,147000,0,147000,902291.0,0,0,902291.0,1049291.0,642844.0,14594145.0,11777324.0,12741752.0,1852393.0,1872771,-20378,61053,0,0,0,12187,-20378,61053,142455,103635,18442.0,15229,3638,0,0.0,0,0,1.6,11675,0,613.8,5652,9990.0,98.59,2687221.0,809445,146996,1
1948788.0,754893.0,778990.0,1169798,23196.0,0,0,0,0,0,708247,929423,0,638641,35465.0,2703681.0,2584082.0,823261.0,0,953417,568672,953417,1776678.0,302000,0,302000,267595.0,-865,0,267595.0,568730.0,582026.0,4727481.0,6044584.0,2979384.0,1748097.0,1650487,97610,36685,0,0,0,39346,97610,36685,30976,58701,69885.0,67719,-15973,0,0.0,0,0,100.0,39311,0,88.32,32653,106446.0,72.94,1971984.0,1125527,846271,1
1019933.0,1463003.0,708201.0,311732,1440632.0,0,0,0,0,0,317189,490465,0,0,22372.0,2482936.0,3244484.0,203783.0,0,500000,70752,500000,703783.0,296000,0,296000,749407.0,0,0,749407.0,1045407.0,761011.0,3003945.0,5083571.0,2578183.0,425762.0,384159,41603,12719,0,0,0,12615,41603,12719,621,16542,25682.0,23275,14765,0,0.0,0,0,100.0,12297,0,253.18,11241,40609.0,99.1,2460565.0,816150,297240,1
885977.0,1408615.0,875709.0,10268,1390275.0,0,0,0,0,0,597319,794519,0,0,0.0,2294592.0,2355792.0,430137.0,28799,1200000,0,1229795,1659932.0,196000,0,196000,232991.0,0,0,232991.0,428991.0,545419.0,5924276.0,4240676.0,5128844.0,795432.0,1071766,-276334,1071746,0,0,0,13798,-276334,1071746,9518,51079,-317895.0,-318133,-225670,0,0.0,0,0,30.91,12887,0,118.87,-332362,-255396.0,99.2,2276252.0,455840,804214,1
